img,namee
/content/drive/MyDrive/Assignment_AI/augmented_image/163_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/116_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/39_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/93_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/95_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/158_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/95_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/47_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/165_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/121_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/68_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/22_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/40_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/140_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/63_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/48_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/55_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/198_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/50_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/193_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/67_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/146_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/142_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/101_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/127_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/156_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/9_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/140_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/178_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/45_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/130_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/180_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/173_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/0_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/28_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/53_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/64_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/57_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/111_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/77_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/94_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/59_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/117_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/188_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/93_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/72_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/12_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/50_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/92_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/159_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/117_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/60_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/11_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/100_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/50_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/55_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/184_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/151_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/125_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/76_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/15_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/166_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/78_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/25_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/180_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/78_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/152_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/151_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/18_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/64_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/4_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/89_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/165_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/28_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/51_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/162_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/160_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/88_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/177_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/186_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/115_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/59_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/56_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/168_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/70_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/107_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/157_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/158_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/36_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/123_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/35_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/9_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/105_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/138_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/33_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/36_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/135_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/30_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/159_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/81_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/176_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/76_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/116_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/105_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/148_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/50_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/128_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/20_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/58_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/128_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/186_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/197_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/47_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/97_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/181_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/70_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/74_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/184_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/106_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/83_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/122_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/100_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/126_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/2_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/130_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/37_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/114_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/179_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/188_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/18_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/182_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/19_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/28_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/113_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/75_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/195_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/56_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/127_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/168_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/53_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/198_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/68_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/2_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/9_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/89_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/173_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/144_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/64_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/193_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/27_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/191_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/106_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/34_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/59_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/191_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/149_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/110_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/196_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/44_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/87_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/3_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/172_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/27_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/164_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/114_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/104_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/161_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/91_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/147_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/190_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/8_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/197_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/3_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/117_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/188_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/53_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/120_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/70_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/143_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/192_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/122_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/78_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/40_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/2_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/109_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/164_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/56_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/195_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/18_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/90_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/187_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/129_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/70_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/37_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/164_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/180_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/4_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/22_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/32_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/107_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/147_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/34_Student7.jpg,Student7
/content/drive/MyDrive/Assignment_AI/augmented_image/22_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/164_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/32_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/81_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/197_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/13_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/9_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/182_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/141_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/66_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/134_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/24_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/110_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/98_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/111_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/131_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/41_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/11_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/161_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/188_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/143_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/122_Student2.jpg,Student2
/content/drive/MyDrive/Assignment_AI/augmented_image/54_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/25_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/52_Student5.jpg,Student5
/content/drive/MyDrive/Assignment_AI/augmented_image/152_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/153_Sadikshya.jpg,Sadikshya
/content/drive/MyDrive/Assignment_AI/augmented_image/88_Student3a.jpg,Student3a
/content/drive/MyDrive/Assignment_AI/augmented_image/109_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/87_Student6.jpg,Student6
/content/drive/MyDrive/Assignment_AI/augmented_image/158_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/161_Student8.jpg,Student8
/content/drive/MyDrive/Assignment_AI/augmented_image/28_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/191_Student1.jpg,Student1
/content/drive/MyDrive/Assignment_AI/augmented_image/117_Student2.jpg,Student2
